ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (February 2015)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*)."
			
Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Tap Mun,Causeway Bay,Central,Mong Kok
,10,4,4*,4,4,4,4,4,4,4,4*,4,3*,5,5,5
,11,4,4*,4,4,4,4,4,4,4,4,4,3*,5,5,5
,12,4,4*,4,4,4,4,4,4,4,4,4,4*,5,5,5
,13,4,4*,4,4,4,4,4,4,4,4,4,4*,5*,5,5
,14,4,4*,4,4,4,4,5,5,4,4,4,5*,6*,5,5
,15,4,4*,5,4,5,4,5,5,5,5,5,5*,6*,6,6
,16,4,5*,5,4,5,5,6,5,5,5,5,5*,7*,6,6
,17,5,5*,5,5,6,5,6,5*,6,6,6,5*,7*,7,6
,18,5,6*,6,5,6,5,6,5*,6,5,5,5*,9,7,6
,19,5,5,5,5,6,5,5,5*,5,5,5,4*,9,8,6
,20,5,5,5,5,5,5,5,5,5,4,4,4*,8,8,5
,21,4,4,4,4,4,4,4,4,5,4,4,4*,7,7,5
,22,4,4,4,4,4,4,4,4,4,3,3,3*,6,5,4
,23,3,3,4,3,4,3,3,3,4,3,3,3*,6,5,4
,24,3,3,3,3,4,3,3,3,3,3,3,3*,5,4,4
,Daily Max,5,6,6,5,6,5,6,5,6,6,6,5,9,8,6
2015-02-05,01,3,3,3,3,3,3,3,3,3,3,3,2*,4,4,3
,02,3,3,3,3,3,3,3,3,3,2,3,2*,4,3,3
,03,2,2,3,3,3,2,3,3,3,2,3,2*,3,3,3
,04,2,2,3,3,3,2,3,3,3,2,2,2*,3,3,3
,05,2,2,3,2,3,2,3,3,3,2,2,2*,3,3,3
,06,2,2,3,2,3,2,3,3,3,2,2,2*,3,3,2
,07,2,2,3,2,3,3,3,3,3,2,2,3*,3,3,3
,08,2,2,3,3,3,3,3,3,3,3,3,3*,3,3,3
,09,2,3,3,3,3,3,3,3,3,3,3,3*,4,4,3
,10,3,3,3,3,3,3,3,3,3,3,3,3*,5,5,3
,11,3,3,3,3,3,3,3,3,3,3,3,3*,5,5,4
,12,3,3,3,3*,4,3,4,3,3,3,3,3*,6,5,4
,13,3,3,4,3*,4,3,4,4,3,3,3,3*,6,5,4
,14,3,3,4,4*,4,4*,4,4,4*,4,4,4*,6,5,4
,15,3,4,4,4*,4,4*,4,4,4*,4,4,4*,6,5,5
,16,4,4,4,4,4,4*,4,4,5*,4,4,4*,7,5,5
,17,4,4,5,4,5,4*,5,5,5*,4,5,4*,7,6,5
,18,4,4,5,5,5,5,5,5,5,5,5,4*,8,6,5
,19,4,4,5,5,5,5,5,5,5,5,4,4*,8,7,5
,20,4,4,5,4,5,5,5,5,5,4,4,4*,8,8,5
,21,4,4,5,4,5,4,5,5,5,4,4,4*,7,7,5
,22,4,4,4,4,5,4,4,5,4,4,4,4*,7,6,5
,23,4,4,4,4,4,4,4,4,4,4,4,4*,7,6,4
,24,4,4,4,4,4,4,4,4,4,4,4,4*,6,6,4
,Daily Max,4,4,5,5,5,5,5,5,5,5,5,4,8,8,5
2015-02-06,01,3,4,4,4,4,4,4,4,4,4,4,4*,6,6,4
,02,3,3,4,4,4,4,4,4,4,3,4,4*,5,6,4
,03,3,3,4,3,4,3,4,4,4,3,4,4*,4,5,4
,04,3,3,4,3,4,3,4,4,4,3,3,4*,4,5,4
,05,3,3,4,3,4,3,4,4,4,3,3,4*,4,5,4
,06,3,3,4,3,3,3,4,4,3,4,3,4*,4,5*,3
,07,3,3*,4,3,3,3,4,4,3,4,4,4*,4,5*,4
,08,3,3*,4,4,4,3,4,4,4,4,4,4*,5,5*,4
,09,3,4*,4,4,4,3,4,4,4,4,4,4*,5,5*,4
,10,3,4,4,4,4,3,4,4,4,4,4,4*,6,5*,5
,11,3,4,4,4,4,4,4,4,4,4,4,4*,6,5*,5
,12,3,4,4,4,4,4,4,4,4,4,4,4*,6*,5*,5
,13,3,4,4,4,4,4,4,4,4,4,4*,4*,5*,5*,5
,14,4,4,4,4,4,4,4,4,4,4,4*,4*,5*,5*,5
,15,4,4,5,4,5,4,5,4,4,4,4,4*,5*,5*,5
,16,4,5,5,5,5,4,5,5,5,5,4,5*,6*,5*,6
,17,4,5,5,5,5,4,5,5,5,5,5,5*,6*,5*,6
,18,5,5,6,5,5,5,5,5,6,5,5,5*,7,6,6
,19,5,5,6,5,5,5,5,6,6,5,5,5*,7,6,7
,20,5,5,6,6,5,5,5,6,6,5,5,5*,7,6,7
,21,5,5,6,5,5,5,5,6,6,4,5,5*,7,6,6
,22,5,5,6,5,5,4,5,6,6,4,5,4*,7,6,6
,23,5,5,6,5,5,4,5,6,6,4,5,4*,7,6,6
,24,5,5,6,5,5,5,5,5,5,5,5,4*,7,6,6
,Daily Max,5,5,6,6,5,5,5,6,6,5,5,5,7,6,7
2015-02-07,01,5,5,6,5,5,5,4,5,5,5,5,5*,6,6,6
,02,5,5,6,5,5,5,4,5,5,5,5,5*,6,6,6
,03,5,5,6,5,5,5,4,5,5,5,5,5*,6,6,6
,04,5,5,6,5,5,5,4,5,5,5,6,5*,6,5,5
,05,5,5,6,5,5,5,4,5,5,5,6,5*,6,5,5
,06,5,5,6,5,5,5,5,5,5,5,5,5*,6,5,5
,07,4,5,5,5,5,5,5,5,5,5,5,5*,5,5,5
,08,4,5,5,5,5,5,5,5,5,5,5,5*,5,5,5
,09,4,5,5,5,5,5,5,5,5,5,5,5*,6,5,5
,10,4,4,5,5,5,5,5,5,5,5,5,5*,6,5,5
,11,4,4,5,5,5,5,5,5,5,5,5,5*,6,5,5
,12,4,4,5,5,5,5,5,5,5,5,5,5*,6,5,6
,13,4,5,5,5,5,5,5,5,5,5,5,5*,6,5,6
,14,4,5,5,5,5,5,5,5,5,5,5,5*,7,6,6
,15,5,5,6,5,6,6,5,5,6,5,5,5*,7,6,6
,16,5,5,6,5,6,6,6,6,6,5,5,5*,8,6,7
,17,5,5,6,6,6,7,7,8,7,6,5,6*,9,7,7
,18,6,5,6,6,7,8,8,8,8,7,6,6*,10,8,8
,19,7,5,6,7,8,8,8,8,8,7,6,6*,10+,8,8
,20,7,6,7,7,8,7,7,8,8,7,6,6*,10+,9,8
,21,7,6,6,7,7,6,6,6,6,6,6,5*,10+,9,8
,22,6,5,6,6,6,5,5,5,6,5,5,5*,9,8,7
,23,5,5,5,5,5,5,5,5,5,5,5,5*,8,6,6
,24,5,5,5,5,5,5,5,5,5,5,5,5*,7,6,6
,Daily Max,7,6,7,7,8,8,8,8,8,7,6,6,10+,9,8
2015-02-08,01,5,5,5,5,5,4,5,5,5,5,5,5*,7,6,5
,02,4,5,5,4,5,4,5,5,5,5,5,5*,6,5,5
,03,4,4,5,4,5,4,5,5,5,5,5,5*,5,5,5
,04,4,4,5,5,5,4,5,5,5,5,5,5*,5,5,4
,05,4,4,5,5,5,4,5,5,5,5,5,5*,5,5,5
,06,4,4,5,5,5,5,5,5,5,5,5,5*,5,5,5
,07,4,4,5,5,5,5,5,5,5,5,5,5*,5,5,5
,08,4,4,5,5,5,5,5,5,5,5,5,5*,6,5,5
,09,4,4,5,5,5,5,5,5,5,5,5,5*,6,6,5
,10,4,4,5,5,5,5,5,5,5,5,5,5*,6,6,5
,11,4,5,5,5,5,5,5,5,5,5,5,5*,6,6,5
,12,4,5,5,5,5,5,6,5,6,5,5,5*,7,6,5
,13,5,5,6,5,6,5,6,6,6,6,6,5*,8,7,6
,14,5,5,6,6,6,6,6,6,6,6,6,6*,8,7,6
,15,5,5,6,6,6,6,6,6,6,6,6,6*,9,7,6
,16,5,5,6,6,6,6,6,6,7,6,6,6*,8,7,7
,17,5,5,6,6,6,6,6,6,7,6,6,6*,7,6,7
,18,5,5,6,6,6,6,6,6,6,6,6,6*,7,6,7
,19,5,5,6,6,6,6,6,6,6,6,6,6*,7,6,6
,20,5,5,6,6,6,6,6,6,6,6,6,6*,7,6,6
,21,5,5,6,6,6,6,5,5,5,5,6,6*,7,6,7
,22,5,5,6,6,6,5,5,5,5,5,5,6*,7,6,7
,23,5,6,6,6,6,6,5,5,5,5,6,6*,7,6,7
,24,5,6,6,6,6,6,5,5,6,6,6,6*,7,6,6
,Daily Max,5,6,6,6,6,6,6,6,7,6,6,6,9,7,7
2015-02-09,01,5,6,6,6,6,6,5,5,6,6,6,6*,7,6,6
,02,5,5,6,6,6,6,5,5,6,6,6,6*,6,6,6
,03,5,5,6,6,6,6,5,5,6,6,6,6*,6,6,6
,04,5,5,6,6,6,5,6,5,6,6,6,6*,6,6,6
,05,5,5,6,6,6,5,6,5,6,6,6,6*,6,6,5
,06,4,5,6,5,5,5,5,5,6,5,5,6*,5,5,5
,07,4,5,6,5,5,5,5,5,5,5,5,5*,5,5,5
,08,4,5,6,5,5,5,5,5,5,5,5,5*,6,5,5
,09,4,5,6,5,5,5,5,5,5,5,5,5*,6,6,6
,10,5,5,6,5,6,5,5,5,6,5,5,5*,6,6,6
,11,5,5,6,6,6,6,5,5,5,6,5,6*,7,6,6
,12,5,5,6,6,6,6,6,6,6*,6,6,6*,7,6,6
,13,5,6,6,6,6,6,6,6,6*,6,6,6*,8,6,7
,14,6,6,7,6,6,6,6,6,6*,6,6,6*,8,6,7
,15,5,6,7,6,6,6,7,6,7,7,6,7*,8,7,7
,16,6,6,7,7,7,6,7,6,7,7,7,7*,7,7,8
,17,6,6,7,7,7,7,8,7,7,7,7,7*,7,7,7
,18,6,6,7*,7,7,7,8,8,8,7,7,7*,8,7,8
,19,6,6,7*,7,7,7,8,8,7,7,7,7*,7,7,8
,20,6,6,7,7,7,6,7,7,6,6,6,7*,7,7,8
,21,5,6,7,7,7,6,6,7,6,6,6,7*,7,7,7
,22,5,6,6,6,7,6,6,6,6,6,6,6*,7,7,7
,23,5,6,6,6,6,6,6,6,6,6,6,6*,7,6,7
,24,5,5,6,6,6,6,6,6,6,6,6,6*,7,6,6
,Daily Max,6,6,7,7,7,7,8,8,8,7,7,7,8,7,8
2015-02-10,01,5,5,6,6,6,5,6,6,6,5,5,6*,6,6,6
,02,4,5,5,5,5,5,5,5,6,5,5,5*,6,5,5
,03,4,5,5,5,5,5,5,5,5,5,5,5*,6,5,5
,04,4,4,5,5,5,5,5,5,5,5,5,5*,5,5,5
,05,4,4,5,5,5,5,5,5,5,4,4,5*,5,5,5
,06,4,4,5,5,5,5,4,5,5,4,4,4*,5,5,5
,07,4,4,5,5,5,4,4,4,5,4,4,4*,5,5,5
,08,4,4,5,5,5,4,4,5,5,4,4,4*,6,5,5
,09,4,5,5,5,5,5,4,5,5,5,4,5*,6,6,6
,10,5,5,6,5,5,5,5,5,5,5,5,5*,6,6,6
,11,5,5,6,6,5,5,5,5,5,5,5,5*,6,6,6
,12,4,5*,5,6,6*,6,6,6,6,5,5,5*,6,6,6
,13,4,5*,5,5,6*,5,6,6,6,5,5,5*,6,6,6
,14,5,5,6,6,6*,6,6,6,6,5,5,5*,6,6,6
,15,5,5,6,6,6*,6,6,6,6,6,6,6*,7,6,6
,16,5,5,6,6,6*,6,6,6,6,6,6,6*,7,6,6
,17,5,6,6,6,6,6,6,6,6,6,6,6*,7,6,7
,18,5,6,6,6,6,6,6,6,6,6,6,6*,7,6,7
,19,5,6,6,6,6,6,6,6,6,6,6,6*,7,6,7
,20,5,5,6,6,6,6,6,6,5,6,6,6*,7,6,7
,21,5,5,6,6,6,5,6,6,5,5,6,5*,7,6,7
,22,5,5,6,6,6,5,5,6,5,5,5,5*,7,6,7
,23,5,5,6,6,6,5,5,6,4,5,5,4*,7,6,6
,24,5,5,6,5,5,5,5,6,4,5,5,4*,7,6,6
,Daily Max,5,6,6,6,6,6,6,6,6,6,6,6,7,6,7
2015-02-11,01,5,5,5,5,5,5,5,5,4,4,5,4*,7,6,6
,02,4,5,5,5,5,5,5,5,4,4,4,4*,6,6,6
,03,4,5,6,5,5,5,5,5,4,4,4,4*,6,5,5
,04,4,4,5,5,5,5,4,5,4,4,4,4*,5,5,5
,05,4,4,5,5,5,5,4,5,4,4,4,4*,5,5,5
,06,4,4,5,5,5,5,4,4,4,4,4,4*,5,5,5
,07,4,4,5,5,5,5,4,4,4,4,4,4*,5,5,5
,08,4,4,5,5,5,5,4,4,4,4,4,4*,5,5,5
,09,4,4,5,5,5,5,5,5,4,4,4,4*,6,6,5
,10,5,5,5,5,5,5,5,5,5,4,4,4*,7,6,6
,11,5,5,5,5,6,6,5,5,5,5,5,5*,8,7,6
,12,5,5,5,6*,6*,6,6,6,5,5,6,5*,8,7*,6
,13,6,5,6,6*,6*,6,6,6,6,6*,6,5*,9,8*,7
,14,6,6,6,6*,6*,7,7,6,6,7*,6,6*,9,8,7
,15,6,6,7,6*,6*,7,7,7,6,7*,6,7*,9,8,8
,16,6,6,7,6*,7,7,7,7,7,7*,7,7*,9,8,8
,17,6,7,8,6,8,8,8,7,7,8*,7,7*,10+,8,8
,18,7,7,8,7,8,8,8,8,7,8*,8,7*,10+,9,9
,19,7,8,9,8,8,8,8,8,8,8*,8,7*,10+,9,9
,20,8,8,9,8,8,8,8,8,8,8*,8,7*,10+,9,10
,21,8,8,9,8,9,8,8,8,9,8*,8,7*,10+,9,10
,22,8,9,9,8,9,9,8,8,9,8*,8,8*,10+,10,10
,23,8,9,8,8,9,8,8,8,8,8*,8,8*,10+,10,10
,24,8,9,8,8,9,8,7,8,8,8*,8,8*,10+,10,10
,Daily Max,8,9,9,8,9,9,8,8,9,8,8,8,10+,10,10
2015-02-12,01,7,8,8,8,8,7,7,7,8,7*,7,8*,10,9,9
,02,7,8,7,7,8,7,7,7,7,7*,7,7*,9,8,8
,03,6,7,7,7,7,7,7,7,7,6*,7,7*,8,7,8
,04,6,6,7,6,6,6,7,7,6,6*,6,6*,7,7,7
,05,6,6,6,6,6,6,6,7,6,6*,6,6*,7,7,6
,06,6,6,6,6,6,6,6,7,6,5*,5,6*,7,7,6
,07,6,6,6,6,6,6,6,7,6,5*,5,5*,8,7,6
,08,6,6,6,6,6,6,6,7,6,5*,5,6*,8,8,6
,09,6,6,7,6,7,6,6,7,6,5*,6,6*,9,8,7
,10,6,6,7,6,7,7,7,7,7,6*,6,6*,10,9,7
,11,7,6,7,6,7,7,7,7,8,7,7,7*,10,10,8
,12,7,6,7,7,7,8,8,8,8,7,7,7*,10,9,8*
,13,7,6,7,7,8,8,8,8,9,7,7,6*,9,8,8*
,14,7,6,7,7,8,9,8,8,9,7,7,6*,8,7,8
,15,6,6,6,7,9,10,8,9,10,7,7,6*,7,7,8
,16,5,6,6,7,8,9,8,9,10,6,6,6*,7,6,7
,17,5,6,6,6,7,8,8,9,9,6,6,5*,7,6,7
,18,5,6,6,6,6,6,7,8,8,6,6,5*,7,7,7
,19,5,6,6,6,6,6,6,6,6,6,6*,5*,7,7,7
,20,5,6,6,6,6,6,5,6,6,6,6*,6*,8,7,7
,21,5,6,6,6,6,6,5,6,6,6,6*,6*,8,7,7
,22,5,6,6,6,6,6,5,6,6,6,6*,5*,7,7,7
,23,5,5,6,6,6,5,5,5,6,5,5*,4*,7,6,7
,24,5,5,5,5,5,5,5,5,5,5,5*,4*,7,6,6
,Daily Max,7,8,8,8,9,10,8,9,10,7,7,8,10,10,9
2015-02-13,01,4,5,5,5,5,5,5,5,5,5,5*,4*,7,6,6
,02,4,5,5,5,5,4,5,5,5,5,4*,4*,6,5,5
,03,4,4,5,5,5,4,4,4,5,4,4*,4*,5,5,5
,04,4,4,5,4,5,4,4,4,5,4,4*,4*,5,5,5
,05,4,4,5,4,5,4,4,4,4,4,4*,4*,5,5,5
,06,4,4,5,4,5,4,3,4,4,4,4*,4*,5,5,5
,07,4,4,5,4,5,4,3,4,5,4,4*,4*,5,5,5
,08,4,4,5,5,5,4,4,4,5,4,4*,4*,5,5,5
,09,4,5,5,5,5,5,4,5,5,4,4*,4,6,6,6
,10,4,5,5,5,6,5,5,5,5,5,5*,4,6,6,6
,11,4,5,5,5,6,5,5,5,5,5,5*,5,6,6,6
,12,5,5,5,6,6,6,5,5,6,5,5*,5,7,6,6
,13,5,5,6,6,6,6,6,6,6,6,6*,5*,7,6,7
,14,5,6,6,6,6,6,6,6,6,6,6*,6*,8,7,7
,15,5,6,7,7,7,6,6,6,7,7,6,6*,8,7,8
,16,6,6,7,7,7,6,6,6,7,7,6,6*,8,7,8
,17,6,6,7,6,7,6,6,6,7,7,6,6*,8,7,8
,18,6,6,7,6,7,6,6,6,7,6,6,6*,8,7,8
,19,5,6,7,6,6,6,6,6,7,6,6,6*,8,7,8
,20,5,6,7,6,6,6,6,6,6,6,6,5*,8,7,8
,21,5,6,7,6,6,6,6,6,6,5,6,6,8,7,8
,22,5,6,6,6,6,6,5,6,6,5,6,6,8,7,7
,23,5,6,6,6,6,6,5,6,6,5,5,5,7,6,7
,24,5,6,6,6,6,6,5,6,6,5,5,5,7,6,6
,Daily Max,6,6,7,7,7,6,6,6,7,7,6,6,8,7,8
2015-02-14,01,5,5,6,6,6,6,5,6,6,5,5,5,6,6,6
,02,5,5,6,6,6,5,5,5,6,5,5,5,6,6,6
,03,5,5,6,5,6,5,5,5,6,5,5,5,6,6,5
,04,5,5,6,5,5,5,4,5,6,4,5,5,6,5,5
,05,4,5,6,5,5,5,4,5,6,4,5,5,6,5,5
,06,4,5,6,5,5,5,4,5,6,4,5,5,5,5,5
,07,4,5,6,5,5,5,5,5,6,4,5,5,5,5,5
,08,4,5,5,5,5,5,5,5,6,5,5,5,6,5,5
,09,4,5,5,5,6,5,5,5,6,5,5,6,6,5,6
,10,4,5,6,5,6,5,5,5,6,5,5,6,6,6,6
,11,5,5,6,6,6,5,6,5,6,6,5,6,6,6,6
,12,5,5,6,6,6,6,6,5,6,6,5,6,6,6,6
,13,5,6,6,6,6,6,6,5,6,6,6,6,7,6,6
,14,5,6,6,6,6,6,5,5,6,6,6,6,7,6,7
,15,5,6,6,6,6,6,5,5,6,6,6,6,7,6,7
,16,5,6,6,6,6,6,5,5,6,6,6*,6,7,6,7
,17,5,6,6,6,6,6,5,5,6,6,6*,6,7,6,7
,18,5,6,6,6,6,6,5,5,6,6,6*,7,7,6,7
,19,5,6,6,6,6,6,5,5,6,6,6*,7,7,6,7
,20,5,6,6,6,6,6,5,5,6,6,6*,6,7,6,7
,21,5,5,6,6,6,6,5,5,6,6,6*,6,7,6,7
,22,5,5,6,6,6,6,5,5,5,6,6*,6,7,6,6
,23,5,5,6,6,6,6,5,5,5,6,6*,6,7,6,6
,24,5,5,6,6,6,6,5,5,5,6,6*,6,7,6,6
,Daily Max,5,6,6,6,6,6,6,6,6,6,6,7,7,6,7
2015-02-15,01,4,5,6,5,5,6,5,5,5,6,6*,6,6,5,6
,02,4,5,6,5,5,5,5,5,5,6,6*,6,6,5,6
,03,4,5,6,5,5,5,5,5,5,6,6*,5,6,5,5
,04,4,5,6,5,5,5,5,5,5,6,5*,5,6,5,5
,05,4,5,6,5,5,5,5,5,5,6,5*,5,6,5,5
,06,4,5,6,5,5,5,4,5,5,5,5*,5,6,5,5
,07,4,5,6,5,5,5,4,5,5,5,5*,5,6,5,5
,08,4,5,5,5,5,5,4,5,4,5,5*,5,6,5,5
,09,4,5,5,5,5,5,4,5,4,5,5*,5,6,5,6
,10,4,5,5,5,5,5,4,5,5,5,5*,4,7,5,6
,11,4,5,6,6,5,5,4,5,5,5,6,4,7,5,6
,12,5,5,6,6,5,5,5,5,5,5,5,4,7,5,6
,13,5,5,6,6,5,6,5,5,6,5,5,4,8,5,6
,14,5,5,6,6,6,6,5,5,6,5,5,4,9,6,6
,15,5,5,6,6,6,6,5,5,6,5,5,4,9,6,6
,16,5,5,6,6,6,7,5,5,6,5,5,4,10,6,7
,17,6,5,6,6,6,7,5,6,6,5,4,4,10,7,7
,18,6,6,6,6,6,7,5,6,6,4,4,4,10,7,8
,19,7,5,6,6,7,7,5,7,6,4,4,4,10,8,8
,20,7,5,6,7,7,8,5,7,5,4,4,3,10,8,8
,21,7,5,5,7,6,8,5,7,5,4,4,3,9,8,8
,22,7,4,5,7,6,8,5,7,5,4,4,3,10,8,8
,23,6,4,4,7,6,7,4,7,5,4,4,2,10,7,7
,24,6,4,4,7,5,6,4,6,4,3,4,2,9,7,7
,Daily Max,7,6,6,7,7,8,5,7,6,6,6,6,10,8,8
2015-02-16,01,6,4,4,6,5,4,4,5,4,3,4,2,9,7,7
,02,6,3,4,6,4,3,4,5,3,3,3,2,8,8,6
,03,5,3,4,5,4,2,3,4,3,3,3,2,8,7,5
,04,5,3,4,5,3,2,3,4,3,2,3,2,8,7,5
,05,5,3,3,6,3,2,3,4,3,2,3,2,9,7,5
