ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (November 2018)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*)."
			
Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Tseung Kwan O,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Tap Mun,Causeway Bay,Central,Mong Kok
,13,3*,4,3,3,3,3,4*,3,4,3,4,4,4,3*,4,4
,14,4*,4*,4,4,3,3,4*,3,4,3,4,4,4,4*,4,4
,15,4*,4*,4,4,4,4,4*,3,4,3,4,4,4,4,4,4
,16,4*,4*,4,4,4,4*,4,4,4,4,4,4,4,4,4,4
,17,4*,4*,4,4,4,4*,4,4,4,4,4,4,4,4,4,4
,18,4*,4,4,4,4,4*,4,4,4,4,4,4,4,4,4,5
,19,4*,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
,20,4*,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,24,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4
,Daily Max,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
2018-11-06,01,3,3,3,3,3,4,3,3,4,4,4,4,3,4,3,4
,02,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
,03,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3
,04,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
,05,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,07,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,09,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,11,3*,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
,12,3*,3,3,3*,3,3,3,3,3,3,3,3,3,4,4,4
,13,4*,4,4,3*,3,3,4,4,4,3,4,3,4,4,4,4
,14,4*,4,4,4*,4,3,4,4,4,4,4,4,4,4,4,4
,15,4,4,4,4*,4,4,4,4,4,4,4,4,4,4,4,4
,16,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,17,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4
,18,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5
,19,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5
,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,21,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
,22,3,3,3,3,3,4,3,4,4,3,3,3,3,4,4,4
,23,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4
,24,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,Daily Max,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5
2018-11-07,01,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,02,3,3,3,3,3,3,3,3,3,3,3,3,*,3,3,3
,03,3,3,3,3,3,3,3,3,3,3,3,3,*,3,3,3
,04,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,05,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,07,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,09,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,10,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
,11,3,3,3,3,3,3,3,4,4,3,4,3,3,4,4,4
,12,3,3,3,3,3,3,3,4,4,3,4,3,4,4,3*,4
,13,3,3,4,3,3,3,4,4,4,3,4,3,4,4,4*,4
,14,4,3,4,3,3,3,4,4,4,3,4,3,4,4,4*,4
,15,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4*,4
,16,4,4,4*,3,3,3,4,4,4,3,4,4,4,4,4*,4
,17,4,4,4*,4,4,4,4,4,4,3,4,4,4,4,4,4
,18,4,4,4,4,4,4,4,4,4,3,4,4,5,5,4,4
,19,4,4,4,4,4,4,5,4,4,3,4,4,5,5,4,5
,20,4,4,4,4,4,4,5,3,4,3,4,4,5,5,4,5
,21,4,4,4,4,4,4,4,3,4,3,4,4,4,5,4,5
,22,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,5
,23,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4
,24,4,3,4,4,4,3,4,3,4,2,3,4,3,4,4,4
,Daily Max,4,4,4,4,4,4,5,4,4,3,4,4,5,5,4,5
2018-11-08,01,3,3,4,4,3,3,4,3,4,2,3,4,3,4,3,4
,02,3,3,3,3,3,3*,3,3,4,2,3,4,3,3,3,3
,03,3,3,3,3,3,3*,3,3,4,2,3,3,3,3,3,3
,04,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3
,05,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3
,06,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3
,07,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,09,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,3
,10,4,3,4,3,4,3,3,4,5,4,3,3,3,4,4,4
,11,4,3,4,4,4,4,3,4,5,4,4,4,3,4,5,4
,12,4,4,4,4,4,4,4,5,6,5,4,4,4,5*,5,4
,13,5,4,5,4,4,5,4,5,6,5,5,5,4,5*,5,5
,14,5,5,5,5,5,5,5,6,6,5,5,5,5,6,6,5
,15,6,5,6,5,6,6,6,6,6,5,6,6,5,7,7,6
,16,7,6,6,6,7,7,6,6,7,5,7,7,5,8,7,8
,17,7,7,7,7,7,7,7,7,7,5,7,7,5,8,8,8
,18,7,7,7,7,7,7,7,7,7,5,7,7,5,8,8,8
,19,7,7,7,7,7,7,6,6,6,5,6,6,5,8,7,7
,20,7,6,6,6*,6,6,5,5,6,5,5,5,4,7,7,6
,21,6,5,5,5*,5,6,5,5,5,4,5,5,4,6,7,5
,22,5,5,5,5*,4,5,4,4,5,4,4,4,4,5,6,5
,23,5,4,4,4*,4,4,4,4,4,3,4,4,3,5,5,4
,24,4,4,4,4*,4,4,4,4,4,3,3,4,3,4,4,4
,Daily Max,7,7,7,7,7,7,7,7,7,5,7,7,5,8,8,8
2018-11-09,01,4,3,4,4*,3,3,3,3,4,3,3,3,3,4,4,4
,02,3,3,3,3*,3,3,3,3,4,3,3,3,3,3,4,3
,03,3,3,3,3*,3,3,3,3,3,3,3,3,3,3,3,3
,04,3,3,3,3*,3,3,3,3,3,2,3,3,3,3,3,3
,05,3,3,3,3*,3,3,3,3,3,2,3,3,3,3,3,3
,06,3,3,3,3*,3,3,3,3,3,2,3,3,3,3,3,3
,07,3,3,3,3*,3,3,3,3,3,2,3,3,3,3,3,3
,08,3,3,3,3*,3,3,3,3,3,2,3,3,3,3,3,3
,09,3,3,3,3,3,3,3,3,3,2,3,3,3,4,4,3
,10,3,3,4,3,3,3,3,3,3,2,3,3,3,4,4,3
,11,4,3,4,3,4,3,3,3,3,3,3,3,3,4,4,4
,12,4,4,4,3,4,3,3,4,4,3,3,3,3,4,4,4
,13,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4
,14,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5
,15,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5
,16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,17,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,18,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,19,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
,20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,21,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,22,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5
,23,4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,5
,24,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
,Daily Max,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
2018-11-10,01,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,02,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,03,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,04,4,3,3,4,4,3,4,3,4,4,4,4,4,3,3,3
,05,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,3
,06,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3
,07,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3
,09,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
,12,4,3,4,3,3,3,4,3,3,3,3,4,3,4,4,4
,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,15,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,16,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5
,17,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5
,18,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5
,19,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5
,20,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5
,21,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5
,22,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5
,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,Daily Max,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5
2018-11-11,01,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,02,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,03,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4
,04,4,4,4,4,4,4,4,3,4,3,3,4,3,4,4,4
,05,4,3,4,4,3,3,4,3,4,3,3,4,3,4,4,3
,06,4,3,4,3,3,3,4,3,3,2,3,3,3,3,4,3
,07,4,3,4,3,3,3,4,3,3,2,3,3,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3
,09,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3
,10,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3
,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,12,3,3,3,3,3,3,4,3,4,3,3,4,3,4,4,3
,13,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,15,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
,16,5,5,5,4,4,4,5,4,5,4,4,5,5,5,5,5
,17,5,5,5,4,4,4,5,4,5,4,5,5,5,5,5,5
,18,4,5,5,4,4,4,5,4,5,4,5,5,5,5,5,5
,19,4,5,5,4,4,4,5,4,4,4,4,5,5,5,4,5
,20,4,5,5,4,4,3,5,4,4,3,4,4,4,5,4,4
,21,4,4,4,4,4,3,4,4,4,3,4,4,4,5,4,4
,22,4,4,4,4,3,3,4,3,4,3,3,3,3,5,4,4
,23,4,4,4,4,3,3,4,3,4,3,3,3,3,5,4,4
,24,4,4,4,4,3,3,4,3,3,2,3,3,3,5,4,4
,Daily Max,5,5,5,4,4,4,5,4,5,4,5,5,5,5,5,5
2018-11-12,01,4,4,4,3,3,2,4,3,3,2,3,3,3,4,4,4
,02,4,4,4,3,3,2,4,3*,3,2,3,3,3,4,4,4
,03,4,4,4,3,3,2,3,3*,3,2,2,3,2,4,3,4
,04,3,3,4,3,3,2,3,2,3,2,2,3,2,3,3,4
,05,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3
,06,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3
,07,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3
,09,3,3,3,3,3,3,3,3,3,2,3,3,2,3,4,3
,10,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
,11,3,3,4,3,4,3,3,3,4,3,4,4,3,4,5,4
,12,4,4,4,4,4,4,4,4,5,4,5,4,4,4,5,4
,13,4,4,5,4,5,5,5,6*,6,5,6,6,5,5,5*,5
,14,5,5,5,5,6,6,6,8*,8,6,8,7,7*,5,6*,5
,15,6,6,6,6,7,7,7,10*,9,8,9,7,8*,6,7*,6
,16,7,7,7,7,7,8,7,10,10+,10,9,7,8,7,8*,8
,17,7,7,7,7,7,8,7,10,10+,10+,8,7,8,7,8,9
,18,7,7,7,7,7,8,7,10+,10+,10+,7,7,7,8,8,10
,19,8,7,6,7,7,7,7,10,10+,10,6,7,6,8,8,10
,20,8,6,6,6,7,6,6,8,9,8,6,7,5,7,8,10
,21,7,6,5,6,7,6,5,6,7,7,6,7,5,6,7,9
,22,6,5,5,6,6,5,5,5,6,6,5,6,4,6,6,8
,23,6,5,5,5,6,5,5,5,6,5,5,6,4,6,6,7
,24,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,7
,Daily Max,8,7,7,7,7,8,7,10+,10+,10+,9,7,8,8,8,10
2018-11-13,01,5,5,5,5,5,5,5,4,5,4,4,5,3,5,5,7
,02,5,4,5,5,4,5,4,4,5,4,4,4,3,5,5,7
,03,5,4,4,4,4,4,4,3,4,4,3,4,3,4,5,7
,04,5,4,4,4,4,4,4,3,3,4,3,3,3,4,4,7
,05,4,3,4,4,4,4,3,3,3,4,3,3,3,4,4,7
,06,4,3,3,3,3,4,3,3,3,3,3,3,3,4,4,7
,07,4,3,3,3,3,3,3,2,3,3,2,3,2,3,4,6
,08,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,4*
,09,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,4*
,10,3,3,3,3,3,3,3,2,3,3,3,3,2,4,4,5*
,11,3,3,3,3,3,3,3,3,3,3,3,3*,3,4,4,5*
,12,4*,4*,4,3,4,4,4,3,3,3*,4,4*,3,4,4,6*
,13,4*,4*,4,4,4,4,4,4,4,4*,4,4*,4,4,5,6*
,14,4*,4*,5,4,4,5,5,4,4,4*,5,4*,5,5,5,7*
,15,5*,5,5,4,5,5,5,5,5,4*,5,5,5,5,5,6*
,16,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5*
,17,5,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5*
,18,5,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5*
,19,4,5,4,4,4,4,5,5,4,4,5,4,4,5,5,5
,20,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5
,21,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4
,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,Daily Max,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,7
2018-11-14,01,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,02,4,4,4,4,4,4,4,4,4,4*,4,4,4,4,4,4
,03,4,4,4,4,4,3,4,4,4,4*,4,4,4,3,4,3
,04,4,4,4,4,3,3,4,3,4,3,4,4,4,3,4,3
,05,4,4,4,3,3,4*,4,3,4,3,4,4,4,3,4,3
,06,4,4,3,3,4,4*,4,3,4,3,4,4,4,3,4,3
,07,4,3,4,3,4,3,4,3,4,3,4,4,4,3,4,3
,08,3,3,4,3,4,3,4,3,4,3,3,4,4,3,4,3
,09,3,3,3,3,4,3,4,3,4,3,3,3,3,4,4,3
,10,3,4,3,3,4,3,4,3,4,3,3,3,3,4,4,4
,11,4,4,4,3,4,3,4,4,4,3,4,4,3,4,4,4
,12,4,4,4,4,4,4*,4,4,4,3,4,4,4,4,4,4
,13,4,4,4,4,4,4*,4,4,4,4,4,4,4,5*,4,4
,14,4,4,4,4,4,4*,4,4,4,4,4,4,4,5*,4,4
,15,4,5,4,4,4,4,5,4,4,4,4,4,4,5*,5,5
,16,4,5,4*,4,4,4,5,4,5,4,4,5,5,5,5,5
,17,5,5,5*,5,4,4,5,4,5,4,4,5,5,5,5,5
,18,5,5,4*,5,5,4,5,4,5,4,5,5,5,5,5,5
,19,5,5,4*,5,5,5,5,4,5,4,5,5,5,5,5,5
,20,5,5,3,5,5,5,5,4,5,4,5,5,5,5,5,5
,21,5,5,3,5,5,5,5,4,5,4,5,5,5,5,5,5
,22,5,5,3,5,5,5,5,4,5,4,5,5,4,5,5,5
,23,4,5,3,4,4,4,4,4,5,4,5,4,4,5,5,4
,24,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,Daily Max,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5
2018-11-15,01,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,02,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,03,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,04,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,05,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,06,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,07,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,08,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,09,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,10,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,11,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,12,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,13,4,4,3,4,4,4,4*,4,4,4,4,4,4,4,4,4
,14,4,4,3,4,4,4,4*,4,4,4,4,4,4,4,4,4
,15,4,4,3,4,4,4,4*,4,4,4,4,4,4,4,5,5
,16,5,5,4*,4,4,4,4*,4,4,4,4,4,5,5,5,5
,17,5,5,5*,5,4,4,4*,4,4,4,4,5,5,5,5,5
,18,5,5,5*,5,5,4,5*,4,4,4,5,5,5,5,5,5
,19,5,5,5,5,5,5,5*,4,4,4,5,5,5,5,5,5
,20,5,5,5,4,5,5,5,4,4,4,5,5,5,5,5,5
