ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (July 2014)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*)."
			
Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Tap Mun,Causeway Bay,Central,Mong Kok
,17,3,3,3*,3,3,3,3,3,2,3,3,3,3,3*,4
,18,3,3,3*,3,3,3*,3,3,2,3,3,3,3,3,4
,19,2,3,3*,3,3,3*,3,3,2,3,3,3,3,3,4
,20,2,3,3,3,3,3,3,3,2,3,3,2,3,3,4
,21,2,3,3,3,2,2,2,3,2,3,3,2,3,3,4
,22,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3
,23,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3
,24,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3
,Daily Max,3,3,3,3,3,3,3,3,2,3,3,3,4,4,4
2014-07-17,01,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3
,02,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,09,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,10,2,2,3,2,3,2,2,2,2,3,2,2,3,3,3
,11,2,3,3,3*,3,3,3,3,2,3,2,2,3,3,3
,12,2,3*,3,3*,3,2,3,3,2,3,2*,2,3,3,3
,13,3,3*,3,3*,3,2,3,3,2,3,2*,2,3,3,3
,14,3,3*,3,3*,3,2,3,2,2,2,3,2*,3,3,4
,15,3,3,3,3*,3,2,3,2,2,2,2,2*,3,3,3
,16,3,3,3,3*,3,2,3,2,2,3,2,2*,3,3,3
,17,3,3,3,3*,3,2,3,2,2,3,3,2*,3,3*,3
,18,3,3,3,3,3,2,3,2,2,3,3,3,3,3*,3
,19,2,2,3,3,2,2,3,2,2,3,2,3,3,3*,3
,20,2,2,2,3,2,2,2,2,2,3,2,2,3,3,3
,21,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3
,22,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,23,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,24,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,Daily Max,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4
2014-07-18,01,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,10,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,11,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3
,12,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3
,13,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3
,14,2,2,2,3,2,2,2,2,2,3,2,2,3,3,3
,15,2,3,2,3,2,2,2,2,2,3,2,2,3,3,3
,16,2,2,2,3,2,2,2,2,2,3,2,2,3,3,3
,17,2,2,2,3,2,2,2,2,2,2,2,2,3,3,4
,18,2,2,2,3,2,2,2,2,2,2,2,2,3,3,4
,19,2,2,2,3,2,2,2,2,2,2,2,2,4,3,4
,20,2,2,2,3,2,2,2,2,2,2,2,2,4,4,4
,21,2,2,2,3,2,2,2,2,2,2,2,2,4,4,4
,22,2,2,2,3,2,2,2,2,2,2,2,2,4,3,3
,23,2,2,2,3,2,2,2,2,2,2,2,2,4,3,3
,24,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,Daily Max,2,3,2,3,2,2,2,2,2,3,2,2,4,4,4
2014-07-19,01,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,02,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3
,03,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2
,04,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,09,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3
,10,2,2,3,3,2,2,2,3,2,3,2,2,4,3,3
,11,2,2,3,3,2,2,2,3,2,3,2,2,4,3,3
,12,2,2,3,3,2,3,2,3,2,3,2,2,4,3,3
,13,2,2,3,3,3,3,3,3,2,3,2,2,4,3,3
,14,2,3,3,3,3,3,3,3,2,3,3,2,4,3,4
,15,2,3,3,3,3,3,3,3,2,3,3,2,4,4,4
,16,2,3,3,3,3,3,3,3,2,3,2,2,4,4,4
,17,2,3,3,3,2,3,3,3,2,3,3,2,4,3,4
,18,2,2,3,3,2,3,2,3,2,3,2,2,4,3,4
,19,2,2,2,3,2,2,2,3,2,2,2,2,3,3,4
,20,2,2,2,3,2,2,2,3,2,2,2,2,4,3,4
,21,2,2,2,3,2,2,2,3,2,2,2,2,4,3,4
,22,2,2,2,3,2,2,2,3,2,2,2,2,4,3,3
,23,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3
,24,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,Daily Max,2,3,3,3,3,3,3,3,2,3,3,2,4,4,4
2014-07-20,01,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,02,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,11,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,12,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,13,2,2,3,3,2,2,3,3,2,2,2,2,3,3,3
,14,2,2,3,3,2,2,3,3,2,3,2,3,3,3,3
,15,2,2,3,3,3,3,3,3,2,3,2,3,3,3,4
,16,2,2,3,3,3,3,3,3,2,3,3,3,3,3,4
,17,2,2,3,3,3,3,3,3,2,3,3,3,3,3,4
,18,2,2,3,3,3,3,3,3,2,3,3,3,3,3,4
,19,2,3,3,3,2,2,3,3,2,3,2,3,3,3,4
,20,2,3,3,3,2,2,2,3,2,3,2,2,3,3,3
,21,2,2,3,3,2,2,2,3,2,2,2,2,3,3,3
,22,2,2,3,3,2,2,2,3,2,2,2,2,4,3,3
,23,2,3,3,3,2,2,2,3,2,2,2,2,4,2,3
,24,2,2,3,3,2,2,2,2,2,2,2,2,4,3,3
,Daily Max,2,3,3,3,3,3,3,3,2,3,3,3,4,3,4
2014-07-21,01,2,2,2,2,2,2,2,2,2,2,2,1,4,2,3
,02,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,1,4,3,2
,09,3,2,2,2,2,2,2,2,2,2,2,2,5,3,3
,10,3,2,3,3,2,2,2,3,2,3,2,2,6,4,3
,11,3,3,3,3,3,3,3,3,2,3,3,2,6,5,4
,12,3,3,3,3,3,3,3,3,3,4,3,2,5,5*,4
,13,3,3,3,3,3,4,4,4,3,4,4,3,5,5*,5
,14,3*,3,3,4,4,4,5,5,4,4,4,3,5,5*,5
,15,3*,3,3,4,4,5,5,5,5,4,4,3,5,4*,5
,16,3,3,3,4,5,6,6,5,6,4,4,3,5,4*,5
,17,4,3,4,4,5,6,7,5,6,5,4,3,5,5*,5
,18,4,3,5,4,6,7,6,4,6,6,5,3,6,6*,5
,19,5,3,5,4,6,6,6,4,5,6,5,3,6,6*,6
,20,5,3,5,4,6,5,6,5*,4,6,5,3,7,6*,6
,21,5,3,4,4,5,4,5,5*,4,6,5,3,6,5*,5
,22,4,3,4,4,4,4,5,6,4,5,4,2,5,5*,5
,23,4,3,3,4,4,4,4,6,4,5,4,2,5,5*,5
,24,4,3,3,4,4,4,4,5,4,4,4,2,5,5*,5
,Daily Max,5,3,5,4,6,7,7,6,6,6,5,3,7,6,6
2014-07-22,01,4,3,3,4,4,4,4,5,4,4,4,2,5,6,5
,02,4,3,3,4,4,4,4,5,4,4,4,2,4,6,4
,03,4,3,3,4,4,4,4,4,4,4,3,2,4,6,4
,04,4,3,3,4,4,3,3,4,4,4,3,2,3,5,3
,05,4,3,3,4,3,3,3,4,3,3,3,2,3,4,3
,06,3,3,3,4,3,3,3,4,3,3,3,2,3,4,4
,07,3,3,3,4,3,3,3,4,3,3,3,2,3,4,4
,08,4,4,4,4,3,3,3,4,3,3,3,2,4,4*,5
,09,4,4,4,4,4,4,3,4,3,3,3,2,5,5*,5
,10,4,4,5,4,4,4,4,4,4,4,4,3,6,6*,5
,11,4,5,5,4,5,5,6,5,5,4*,4,4,6,7*,5
,12,6,5,6*,5,6,7,8,6,7,6*,6,5,7,7*,6
,13,7,7,7*,5,7,9,9,8,8,8*,8,6,8,8*,7
,14,8,8,9*,7,9*,10,10,9,8,10+,10,7,9,9*,8
,15,9,9,10*,10,10*,10+,10+,10,8,10+,10+,7,9,9*,9
,16,9,9,10,9,10+,10+,10+,10+,9,10+,10+,7,9,9*,9
,17,8,8,9,9,10,10,10+,10+,10,10,10,8,8,9*,9
,18,7,7,8,8,9,9,10+,10,10,9,8,7,8,8*,8
,19,6,7,8,7,8,8,10,9,9,8,7,7,7,8*,8
,20,5,7,7,6,6,7,8,8,8,8,6,6,7,8*,7
,21,4,6,6,5,6,6,6,6,6,7,6,5,6,7*,6
,22,3,5,5,5,5,5,5,5,6,6,5,4,5,5*,5
,23,3,4,5,4,5,5,5,5,5,6,5,4,5,4*,5
,24,3,3,4,4,5,5,4,4,4,5,5,3,5,4,5
,Daily Max,9,9,10,10,10+,10+,10+,10+,10,10+,10+,8,9,9,9
2014-07-23,01,3,3,4,4,5,4,4,3,4,5,5,3,4,4,4
,02,3,3,4,4,4,4,3,3,4,4,4,3,4,3,4
,03,3,3,4,4,3,3,3,3,3,4,4,3,3,3,3
,04,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
,05,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
,07,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4
,08,3,3,4,4,3,3,3,4,3,3,3,3,4,4,4
,09,3,3,4,4,3,3,3,4,3,3,3,3,4,5,4
,10,3,4,4,4,4,4,4,4,3,4,4,3,4,6*,4
,11,3,4,5,4,4,4,4,4,4,4,4,4,5,6*,4
,12,4,4,4*,4,5,5,5,4,4,5,5,5,5,5*,5
,13,4,5,5*,5,6,6,6,5,4,6,5,6,5,6*,5
,14,5,6,6*,5,7,7,7,5,5,7,6,7,6,6*,6
,15,5,6,6*,5,7,7,8,6,6,7,7,8,6,6*,6
,16,5,6,7,5,7,8,8,6,6,8,7,8,6*,5*,6
,17,4,5,7,5,7,8,7,6,6,7,6,8,5*,5,5
,18,4,5,6,4,6,5*,6,5,5,7,5,7,4*,4,5
,19,4,4,5,4,5,5*,6,5,5,6,5,6,4,5,5
,20,4,4,5,4,5,4,5,5,5,5,4,5,5,5,5
,21,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5
,22,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,23,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
,24,4,4,5,4,5,4,5,4,4,5,5,5,5,5,5
,Daily Max,5,6,7,5,7,8,8,6,6,8,7,8,6,6,6
2014-07-24,01,4,4,4,4,4,4,4,4,4,5,4,4,6,4,4
,02,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4
,03,3,4,4,3,4,3,3,3,3,4,4,4,3,3,3
,04,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3
,05,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,07,2,3,3,2,3,2,3,3,2,3,3,3,2,3,2
,08,2,2,3,2,3,2,2,3,2,3,2,3,3,3,2
,09,2,2,3,2,3,2,2,2,2,3,2,2,3,3,3
,10,2,2,3,2,3,3,2,3,2,3,2,2,4,4,3
,11,2,2,3,2,4,3,2,3,2,3,3,2,4,4,3
,12,2,2,3,2,4,3,3*,3,2,3,3,2,3,4,3
,13,2,2,3,2,4,3*,3*,3,2,3,3,3,4,4,3
,14,2,3,3,3,4,3*,3*,3,3,3,3,3,3,4,3
,15,2,3,4,3,3,3,3*,3,3,3,3,3,3,4,3
,16,2,3,3,3*,3,3,3*,3,3,3,3,3,3,3,3
,17,3,3,3,3*,3,3,4,3,3,3,3,3,3,3*,3
,18,3,3,3,3*,3,3,3,3,3,3,3,3,4,3*,4
,19,3,3,4,3*,3,3,3,4,3,3,3,3,4,3*,4
,20,3,3,4,3,4,3,3,3,3,3,3,3,4,4*,4
,21,3,2,3,3,3,3,3,3,3,3,3,3,4,3,4
,22,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4
,23,2,2,3,3,3,3,3,3,3,3,3,2,3,3,4
,24,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
,Daily Max,4,4,4,4,4,4,4,4,4,5,4,4,6,4,4
2014-07-25,01,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4
,02,3,3,3,4,4,3,3,3,3,3,3,3,4,4,4
,03,3,3,3,4,4,3,3,3,2,3,3,3,4,4,4
,04,3,3,3,4,4,3,2,3,2,2,3,3,3,4,3
,05,2,2,3,3,4,2,2,3,2,2,3,2,3,3,3
,06,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2
,07,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2
,08,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3
,09,2,2,3,2,3,2,2,3,2,2,2,2,3,2,3
,10,2,2,3,2,3,2,2,3,2,2,2,2,3,3,3
,11,2,2,3,2,3,2,2,3*,2,2,2,3,3,4,3
,12,3*,3,3,3,3,3,3,3*,2,3*,3,3,3,4,3*
,13,3*,3,3,3,3,3,3,3*,2,3*,3,3,3,3,4*
,14,3*,3,4,3,3,3,3,3,3,3*,3,3,4,3,4
,15,3*,3,4,3,3,3,3,3,3,3,3,4,4,4,4
,16,3,3,4,3,4,3,3,3,3,4,3,4,4,4,4
,17,3,3,3,3,4,3*,3,3,3,4,3,3,4,4,4
,18,3,3,3,3,4,3*,3,3,3,4,3,3,4,3,4
,19,2,2,3,3,3,3*,3,3,2,3,3,2,5,3,4
,20,2,2,3,3,3,3*,2,3,2,3,3,2,5,3,4
,21,2,2,3,3,3,2*,2,3,2,2,2,2,5,3,4
,22,2,2,3,3,3,3,2,2,2,2,2,2,4,3,4
,23,2,2,2,3,2,2,2,2,2,2,2,2,4,3,3
,24,2,2,2,3,2,2,2,2,2,2,2,2,4,3,3
,Daily Max,3,3,4,4,4,3,3,3,3,4,3,4,5,4,4
2014-07-26,01,2,2,2,2,2,2,2,3,2,2,2,2,4,3,3
,02,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3
,03,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,11,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,12,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,13,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,14,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,15,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,16,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3
,17,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3
,18,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3
,19,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3
,20,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3
,21,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,22,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,23,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,24,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,Daily Max,2,2,2,3,2,2,2,3,2,2,2,2,4,3,3
2014-07-27,01,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,11,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,12,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,13,2,2,3,2,2,2,2,3,2,2,2,3,3,3,3
,14,2,2,3,2,2,2,2,3,2,3,2,3,3,3,3
,15,2,2,3,3,3,2,2,3,2,3,3,3,4,3,3
,16,2,2,3,3,3,3,2,3,2,3,2,3,4,3,3
,17,2,2,3,3,3,3,2,3,2,2,2,3,4,3,3
,18,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3
,19,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3
,20,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3
,21,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,22,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,23,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,24,1,2,2,2,2,2,2,2,2,2,2,1,3,2,3
,Daily Max,2,2,3,3,3,3,2,3,2,3,3,3,4,3,3
2014-07-28,01,1,2,2,2,2,2,2,2,2,2,2,1,3,2,2
,02,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2
,03,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2
,04,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1
,05,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1
,06,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1
,07,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1
,08,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2
,09,1,2,1,2,1,1,1,2,1,2,1,1,3,2,2
,10,1,2,1,2,2,2,2,2,1,2,2,1,3,3,2
,11,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2
,12,2,2,2,2,2,2,2,2,2,2,2,2,3*,3,3
,13,2,2,2,2,3,3,2,2,2,2,2,2,3*,3,3
,14,2,2,2,2,3,3,3,3,2,2,3,2,3*,3,3
,15,2,2,3,3,3,3,3,3,2,2,3,2,3,3,3
,16,3,2,3,3,4,3,3,3,2,3,3,2,4,3,4
,17,3,2,3,3,4,3,3,3,2,3,3,2,4,4*,4
,18,3,2,3,3,3,3,3,3,3,3,3,2,4,4*,4
,19,3,2,2,3,3,3,3,3,2,3,3,2,5,4*,3
,20,2,2,2,3,3,3,2,3,2,3,3,2,6,4*,3
,21,2,2,2,3,3,2,2,2,2,3,3,2,6,4*,4
,22,3,2,2,3,3,2,2,2,2,3,3,2,6,4*,4
,23,3,2,2,3,3,2,2,2,2,3,3,2,5,3*,4
,24,3,2,2,3,2,2,2,2,2,2,2,1,5,3*,4
,Daily Max,3,2,3,3,4,3,3,3,3,3,3,2,6,4,4
2014-07-29,01,3,2,2,3,2,2,2,2,2,2,2,1,4,3*,4
,02,3,2,2,3,2,2,2,2,2,2,2,1,3,3*,3
,03,2,2,2,3,2,2,2,2,2,2,2,1,2,3*,3
,04,2,2,2,3,2,2,2,2,2,2,2,1,2,2*,3
,05,2,2,2,4,2,2,2,2,2,2,2,1,2,2*,4
,06,2,2,2,3,2,2,2,2,2,2,2,1,2,3*,4
,07,3,2,2,3,2,2,2,2,2,2,2,1,2,3*,3
,08,3,2,2,3,2,2,2,2,2,2,2,1,3,4*,3
,09,3,2,2,3,2,2,2,2,2,2,2,1,4,4*,3
,10,3,2,2,3,3,2,2,2,2,2,2,2,5,5,4
,11,3,3,3,3,3,2,3,3,2,3,3,2,6,5,4
,12,3,3,3,3*,3,3,3,3,2,3,3,3,5,5,4
,13,3,3,4,3*,4,4,5,4,3,4,4,4,4,4,4
,14,3,3,4,4*,4,4,5,4,3,5,4,4,4,5,4
,15,4,3,4,4*,4,4,5,4,3,4,5,4,4,5,4
,16,4,4,4,4*,5,4,5,4,4,4,4,4,5,4,5
,17,4,4,4,4,4,4,5,5,4,4,4,3,5,4,5
,18,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5
,19,4,3,4,4,4,4,4,4,4,4,4,3,5,4,5
,20,4,3,4,4,4,4,4,4,4,4,4,3,6,5,5
,21,4,4,4,4,4,4,4,4,4,4,4,3,6,5,5
,22,4,3,4,4,4,4,4,4,3,4,4,3,6,4,4
,23,3,3,4,4,4,4,3,4,3,4,4,3,5,4,4
,24,3,3,3,4,3,3,3,4,3,4,4,3,4,3,4
,Daily Max,4,4,4,4,5,4,5,5,4,5,5,4,6,5,5
2014-07-30,01,3,3,3,3,3,3,3,4,3,4,4,3,4,3,4
,02,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,03,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,04,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,05,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3
,06,3,3,3,3,3,3,2,3,2,3,2,2,3,3,3
,07,3,3,3,3,3,2,2,3,2,3,2,2,3,3,3
,08,3,3,3,3,3,2,2,3,2,3,2,2,4,3,3
,09,3,3,3,3,3,3,3,3,2,3,3,2,4,4,3
,10,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3
,11,3,3,3,3,3,3,3,4,3,3,3,4,5,5,4
,12,3,3,4,4*,4,4,4,4,3,4,4,4,5,5,4
,13,4,4,4,4*,4,5,5,5,4,4,4,4,5,5,5
,14,4,4,5,5*,5,6,5,5,5,4,4,4,5,5,5
,15,4,4,5,5*,5,6*,6,6,5,4,5,4,6,5,5
,16,4,4,5,5*,5,6*,7,7,6,5,5,4,6,6,5
,17,5,4,5,5*,5,6*,7,7,5,5,5,4,6,6,6
,18,5,4,5,5,5,5*,6,6,6,5,5,4,5,6,6
,19,5,4,5,5,5,5*,6,6,5,5,5,4,6,6,6
,20,5,4,5,5,5,5*,5,5,5,5,5,4,6,5,6
,21,5,4,5,4,5,4*,4,5,4,5,5,4,7,5,6
,22,4,4,5,4,5,4*,4,4,4,5,5,4,6,4,5
,23,4,4,4,4,5,4*,4,4,4,4,4,4,5,4,5
,24,4,4,4,4,5,4*,4,4,4,4,4,3,4,4,5
,Daily Max,5,4,5,5,5,6,7,7,6,5,5,4,7,6,6
2014-07-31,01,4,3,4,4,4,4*,3,4,3,4,4,3,4,4,4
,02,3,3,4,4,4,3*,3,4,3,4,4,3,4,4,4
,03,3,3,4,3,4,3*,3,3,3,4,3,2,3,3,3
,04,3,3,3,3,3,3*,3,3,3,3,3,2,3,3,3
,05,3,3,3,3,3,2*,3,3,2,3,3,2,3,3,3
,06,2,3,3,3,3,2*,2,3,2,3,3,2,3,3,3
,07,2,3,3,3,2,2*,2,3,2,3,2,2,4,3,3
,08,2,3,3,3,2,3*,2,3,2,3,2,2,4,3,4
,09,2,3,3,3,3,3*,3,3,2,3,3,2,5,5,4
,10,3,3,4,3,3,3*,3,3,2,3,3,2,6,6,4
,11,3,3,4,3,3,3*,3,3,3,3,3,3,6,6,4
,12,3,3,4,3,4,4*,3,4,3,4,3,3,6,5,4
,13,3,4,4,4,4,4*,4,4,3,5,4,3,5,5,5*
,14,4,4,5,4,5*,5*,6,5,4,6,4,4,5,5,5*
,15,5,5,5,5,5*,5*,6,5,6,7,5,5,6,6,6*
,16,5,5,6,4,5*,5*,8,6,7,8,5,6,6,5,5*
,17,4,5,7,4,5,5*,8,6,7*,8,5,8,5,5,5*
,18,3,4,6,3,5,4*,8,5,6*,8,5,8,4,4,5
,19,3,4,5,3,4,4*,6,5,4,8,4,7,3,4,5
,20,3,3,4,3,4,4*,5,4,4,7,3,6,4,4,4
,21,2,3,4,3,3,4*,4,3,4,6,3,5,3,4,4
,22,2,3,3,3,3,3*,3,3,4,5,3,4,4,3,3
,23,2,3,3,2,3,3*,3,3,3,5,3,4,4,3,3
,24,2,2,3,2,3,3*,3,3,3,4,2,3,4,3,3
,Daily Max,5,5,7,5,5,5,8,6,7,8,5,8,6,6,6
